ID,CDRH1_mean,CDRH1_std,CDRH1_median,CDRH1_max,CDRH1_min,CDRH2_mean,CDRH2_std,CDRH2_median,CDRH2_max,CDRH2_min,CDRH3_mean,CDRH3_std,CDRH3_median,CDRH3_max,CDRH3_min,CDRL1_mean,CDRL1_std,CDRL1_median,CDRL1_max,CDRL1_min,CDRL2_mean,CDRL2_std,CDRL2_median,CDRL2_max,CDRL2_min,CDRL3_mean,CDRL3_std,CDRL3_median,CDRL3_max,CDRL3_min
010101010101030301_pdb,0.5542125884134215,0.11440478069441119,0.5859169311120116,0.6971756570840234,0.3469914926364029,0.5646400898437742,0.15879233217906957,0.57987366886187,0.7774435504058305,0.30870217527511706,0.6237943850193345,0.2492472494325359,0.6091327620530647,1.0496654044661875,0.2593690984871889,0.42935025299442925,0.04094384965503142,0.4135178028042293,0.49487546643961067,0.3822160674782357,0.4037209609032695,0.017344929479960698,0.40317596958686863,0.4252313261897071,0.3827555869332327,0.4924198689853805,0.16304529545170016,0.5027841538092627,0.6831375675011173,0.19941206392029306
010101010101030302_pdb,0.5859324515440305,0.13083663738497808,0.6235146982927957,0.7558524735676363,0.33697959748379364,0.5152635897662368,0.16155387624847875,0.5059938645068804,0.7569722458232092,0.27691559688933143,0.556073179597662,0.21333550456758407,0.5289473576868627,0.9355059869694866,0.26126189083412316,0.43606340883784434,0.04463688209670837,0.4193816036255017,0.49554446516841416,0.3911675523693574,0.4169859635511166,0.011095622130158201,0.4199595998301325,0.4288422095703009,0.4021560812529166,0.49819085291385673,0.16169852636281176,0.5335319075910571,0.6940688870327849,0.20054614938664864
010101010101030401_pdb,0.5750844131106576,0.12750675952863788,0.6154285988572046,0.7166024482882326,0.3340175420691151,0.5519706902952031,0.16232734176399366,0.5533533978949188,0.7599483436580662,0.2849384699273995,0.514689291596306,0.164263197983715,0.5204959336124115,0.7717610487372023,0.2510697102560895,0.4384032486993108,0.04109993812766023,0.41785023752226824,0.5005256596160181,0.4011702485730501,0.4503048639119844,0.03382921915842976,0.4507159939170431,0.49152993168754344,0.40866866613136665,0.4665223985674925,0.1441025467640816,0.4898898893693383,0.653302365186592,0.2170101523554724
010101010101030402_pdb,0.5996537662206368,0.13032940098419007,0.6102023224563289,0.7772951559178195,0.36548182755156505,0.5646562573209025,0.13679976365403151,0.56253518875986,0.7465528708828151,0.3505135160905291,0.5523025206779929,0.2028381226780284,0.5276281988155175,0.8936511348595637,0.24728419255531126,0.4339125598752289,0.04260488337291038,0.447259254658811,0.4794484319862871,0.36928676125529647,0.407752222046462,0.014967401100741295,0.4085771912824224,0.42565705745313326,0.38902241740383037,0.4711915282530068,0.14193458227148165,0.4972133214615727,0.6649513353555919,0.22061749449405513
010101010101040101_pdb,0.6304097485769867,0.1391562962064535,0.6904789336450656,0.796184354347797,0.3400666677742006,0.5887503306247331,0.1678856663556117,0.6140208983577604,0.8144574022767729,0.30867880987310437,0.6316129119511689,0.2339034852740808,0.6465938576088004,1.0118616175434496,0.25384447149547484,0.45595696807325004,0.04700529191654681,0.4664099372791894,0.5215333282087178,0.39060504193566653,0.414971559815938,0.01668311660458516,0.41458493012339126,0.43559469251685473,0.3947350568075678,0.4763400935301584,0.13778177370238823,0.49288272116509313,0.6600933969678262,0.22169390441153589
010101010101040102_pdb,0.6427216461288847,0.1527403353226527,0.662102138102918,0.8219075918620693,0.3588624598232484,0.5765875182666891,0.16594750094332844,0.5692960442969024,0.8054495940063036,0.314209715307379,0.6119028329613988,0.22669032725293273,0.5677621126797876,1.0036058235667815,0.2865454594612887,0.4553095735348945,0.04086696836048452,0.4672021038027452,0.5091155521295316,0.39909711464736086,0.4058257413592947,0.012719234212889199,0.4141281358924256,0.41549377208150184,0.3878553161039567,0.4910533258489219,0.1625327651167209,0.48781962626030184,0.6965553291322254,0.22676252442670214
010101010101040201_pdb,0.6100677463732189,0.14902620707186526,0.6271550194090473,0.8064117203843161,0.32960579416858543,0.5632935628640573,0.1752064311755541,0.5475679138145416,0.8254653897644091,0.2911437958195285,0.5866465552108417,0.18584821808434052,0.597567238157854,0.8566394338501361,0.2884097117846542,0.4546478617941067,0.045137072501149934,0.44495311173939067,0.5350793518050627,0.40203269582033735,0.3965623873045896,0.00580118053223635,0.3941646145850425,0.4045560185337783,0.390966528794948,0.48721317974196615,0.15688418884222138,0.49967724364510896,0.7004260965805768,0.23034421125389593
010101010101040202_pdb,0.5847781224421049,0.14777039005079656,0.602630221015167,0.7610001761417302,0.31692055389888696,0.5667879207431863,0.18321161117251794,0.562809648192045,0.8212195653376404,0.27708171056872116,0.5736471357916144,0.21700931260801334,0.5684715295485482,1.0012783283412812,0.2677637068787698,0.4794509439405699,0.0485290487894042,0.4689020186152366,0.5700259174749311,0.4158813529249818,0.443453404695556,0.03232182361169615,0.4378389108434131,0.485546889879656,0.4069744133635989,0.5243238476044222,0.15718825288761984,0.5635167824473516,0.7241530164287462,0.21737997778505136
010101010101040301_pdb,0.5724306911196247,0.12890972136331505,0.5700825663475181,0.7578332639588227,0.34345086738978653,0.6084144907748673,0.17263471497825209,0.6268237435324782,0.8520639254314586,0.30682428356386376,0.6269313378000875,0.2153094556166895,0.6168963976903244,1.0117624041190447,0.295277441740205,0.42220943209320577,0.04470727387912051,0.41718665135124716,0.48864036218752654,0.3654376893634194,0.43725794843671867,0.02636628738479509,0.4463415560216194,0.4640352717173375,0.40139701757119906,0.45371685076926227,0.1250349562193371,0.4712931842140574,0.5945931341752293,0.21756087221533824
010101010101040302_pdb,0.618709896288961,0.1516160781748949,0.6643404106640842,0.786938101546513,0.31878589595184803,0.5253538603350081,0.13894156640420285,0.5141529238777637,0.7562144081539192,0.30445949246060744,0.5966090532613131,0.23688499323027984,0.55982887143718,1.0288426316187924,0.26524299974800775,0.4713809406696035,0.05115416393254651,0.49597328157341214,0.5234789270057006,0.38386915873231287,0.4237021706823465,0.021472490934597625,0.42362855874952016,0.4500372225288003,0.397440730768719,0.5138173346497278,0.1578436948999081,0.526425373252035,0.7107577239844871,0.2277805474098913
