ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
030102020202010302_pdb,std,0.3626670004996617,0.38235332174883735,0.36783271247740407,0.22368778100428816,0.23599922137352866,0.335622729634527
030201020203030102_pdb,mean,0.9544565427741631,0.9047979588810509,1.1327394302321108,0.7095600771720999,0.6468952320289136,0.9825391293712472
030201020203030102_pdb,max,2.4025941082430715,2.520848534905132,2.516145233230788,1.5788615682419873,1.3698042324007553,2.3505450524072344
030201020203030102_pdb,min,0.24597496839564156,0.2907074947433198,0.37002867689318253,0.203805643304876,0.21319061641804143,0.2667219363485105
030201020203030102_pdb,std,0.3311001342418305,0.3554144983685821,0.3623182107944112,0.22022104944923865,0.19603268686616518,0.3620103020192212
010302010202030402_pdb,mean,0.9485923114246904,0.8514413479415613,0.9652444350882305,0.6731384967396036,0.6688323004173502,1.073371661330861
010302010202030402_pdb,max,2.3812917144541053,3.1179275189283673,2.2023474720317675,1.6180078810859457,1.4619408911770766,2.8877432373709295
010302010202030402_pdb,min,0.2829389210750062,0.25527425059405245,0.30366852150666784,0.24079245257313114,0.21906979442784874,0.2150470822869369
010302010202030402_pdb,std,0.3366716086520044,0.4273878285985254,0.3181974272116279,0.22752962832832496,0.2127867376225686,0.45692591492704726
030301020202040101_pdb,mean,1.01803669663354,0.8300623806781847,1.158030660020158,0.6984796638023886,0.7181096056061692,0.8681602406521345
030301020202040101_pdb,max,2.475314220189856,1.9273038225129453,2.5374551476760137,1.536337271665398,1.43807093859867,2.140051637238613
030301020202040101_pdb,min,0.36044989629000057,0.18837675723504912,0.3441425304846243,0.21605529990996122,0.24103812257757387,0.23008627264847428
030301020202040101_pdb,std,0.36665627738592327,0.27592968744345303,0.3437537630053589,0.2357309838380328,0.2198135176885054,0.3294946557034025
010201020201040301_pdb,mean,0.931678858297828,0.8741009363769344,1.0685229991588685,0.6430671323161566,0.6406688151341076,0.920084389227153
010201020201040301_pdb,max,2.3374275516863317,2.048011386322045,2.5738942446091166,1.401550213889795,1.3543518618003463,2.3222491179082154
010201020201040301_pdb,min,0.30830057385769505,0.27894071831658823,0.266876429430123,0.19001325788138682,0.1969836891681673,0.20385721338300422
010201020201040301_pdb,std,0.3054832686542029,0.29971303466210786,0.3926511751072793,0.206718741487864,0.19393025997770247,0.35394210444985713
030102020102030301_pdb,mean,0.9758416402169615,0.843197848346939,1.0799850251654652,0.7189148323587423,0.6516841668844867,0.9826923953006709
030102020102030301_pdb,max,2.0234623505503313,1.946963753879744,2.4898912418951133,1.3823326983831763,1.3705782013680394,2.583003455820202
030102020102030301_pdb,min,0.35313940524957277,0.2531435855166245,0.23120163118138534,0.16341359563570082,0.18851793196652322,0.22114085249663193
030102020102030301_pdb,std,0.2863184690292156,0.26522620526753754,0.3848683619578004,0.21910343138173402,0.19984243086407305,0.4087061404642306
030101010201040402_pdb,mean,0.9553125314855263,0.9415653870419877,1.0070750687285752,0.7433711871589148,0.7026470395062419,0.9160389656628184
030101010201040402_pdb,max,2.1931394967978775,2.570547031179621,2.443476805867645,1.6739271019133362,1.6567209565104997,2.315359903738747
030101010201040402_pdb,min,0.2879934951013971,0.2814263685066203,0.2477367004285454,0.22457229061388198,0.22782774703595732,0.24842507001731332
